,channel_output_r,channel_output_i,symbols_r,symbols_i,indices
35,0.9818965163371088,-0.30607337202649837,0.9486832980505138,0.31622776601683794,14
36,-0.20984780809572787,0.6738686462846555,0.9486832980505138,-0.9486832980505138,12
37,-0.34595456546641346,-0.8805375709797385,-0.31622776601683794,-0.9486832980505138,4
38,0.29220993437580445,-0.29053090347309973,0.31622776601683794,-0.31622776601683794,9
39,-0.512074157654808,-0.5051245256709601,0.9486832980505138,0.9486832980505138,15
40,0.9702671578915001,-0.3110354697026692,0.9486832980505138,0.31622776601683794,14
41,-0.3595347533142349,0.7844942804468251,0.9486832980505138,-0.9486832980505138,12
42,0.3453412572429676,-2.192001484078724,-0.31622776601683794,-0.31622776601683794,5
43,-0.34748221367526544,0.3435617214081692,-0.31622776601683794,0.31622776601683794,6
44,0.4968480843304489,-0.49817933386973295,0.9486832980505138,-0.9486832980505138,12
45,0.49190920200490745,0.5662825042640355,0.9486832980505138,-0.9486832980505138,12
46,-0.6637206931280346,-0.9126827774779657,-0.9486832980505138,-0.31622776601683794,1
47,0.35479622603171035,-2.2491284785624135,-0.31622776601683794,-0.31622776601683794,5
48,0.2711081280943382,0.2863167087265636,0.31622776601683794,0.31622776601683794,10
49,-1.547153388298,-1.5595274542098576,0.31622776601683794,0.31622776601683794,10
50,1.5820096291326582,1.5794620785013227,0.31622776601683794,-0.31622776601683794,9
51,-0.7598222798032238,-0.37716480548739023,-0.9486832980505138,-0.9486832980505138,0
52,0.9757050851724852,-0.299241364353837,-0.9486832980505138,0.31622776601683794,2
53,0.9440152851709614,-0.9374892768946592,0.9486832980505138,-0.9486832980505138,12
54,0.4844393248009146,0.45858163646393135,-0.9486832980505138,-0.9486832980505138,0
55,-0.9589702431986512,-0.3132149934429164,-0.9486832980505138,0.31622776601683794,2
56,0.5141848739588994,0.8606639786086946,0.9486832980505138,0.31622776601683794,14
57,0.8754741827652963,0.16007796815424208,-0.9486832980505138,0.9486832980505138,3
58,0.3330090455285944,0.9474410657561114,0.31622776601683794,0.9486832980505138,11
59,-0.988220795024555,-0.354546155553979,0.31622776601683794,0.9486832980505138,11
60,0.3139525371487461,0.9558096120012286,0.31622776601683794,-0.9486832980505138,8
61,-0.5206521919848794,-0.18944406636712136,-0.9486832980505138,-0.9486832980505138,0
62,0.9776279239657978,-0.273659920092899,-0.9486832980505138,0.31622776601683794,2
63,0.22598636707882164,-0.2037697298768967,0.31622776601683794,-0.31622776601683794,9
64,0.965526828876781,-0.37519458984948345,0.31622776601683794,-0.9486832980505138,8
65,-0.545204648698818,-0.5047984755902216,-0.9486832980505138,0.9486832980505138,3
66,-0.7937162548955183,0.5231457930731875,0.31622776601683794,-0.9486832980505138,8
67,-0.9047771930341477,0.32594654149740354,0.9486832980505138,-0.31622776601683794,13
68,0.9562783842080333,-0.3108403510099594,0.9486832980505138,-0.31622776601683794,13
69,-0.9432608118830685,0.3457189001143197,-0.31622776601683794,0.9486832980505138,7
70,-0.5532667513238647,-0.49913722129436183,-0.9486832980505138,0.9486832980505138,3
71,0.6858148444110652,0.7555049452143927,0.9486832980505138,0.31622776601683794,14
72,-0.6523145247115698,-0.6158630878870045,0.31622776601683794,-0.9486832980505138,8
73,0.950534261788557,-0.9432402664327364,0.9486832980505138,-0.9486832980505138,12
74,-0.4043475328549568,0.4048654331300118,-0.9486832980505138,0.9486832980505138,3
75,0.5076274378468391,-0.5466212388959935,0.9486832980505138,0.9486832980505138,15
76,-0.7062534365274795,-0.4684961950988366,-0.9486832980505138,-0.9486832980505138,0
77,-0.572230717224406,0.8634550566406483,0.9486832980505138,0.31622776601683794,14
78,-0.9526718736870633,-0.9533827168299317,-0.9486832980505138,-0.9486832980505138,0
79,1.6103325045533303,1.6028987826685344,-0.31622776601683794,-0.31622776601683794,5
80,-0.34663644769947877,-0.8650320897120799,-0.31622776601683794,0.9486832980505138,7
81,-1.0303162828594088,1.9778170671871673,0.31622776601683794,-0.31622776601683794,9
82,-0.9573964723060484,0.3056960128514196,0.9486832980505138,-0.31622776601683794,13
83,-0.9526622962147986,0.9437886420370302,-0.9486832980505138,0.9486832980505138,3
84,-1.563087765124304,1.549038863092039,-0.31622776601683794,0.31622776601683794,6
85,1.596194628297896,-1.5680441386349917,0.31622776601683794,0.31622776601683794,10
86,0.5519178055886904,0.27383163387018583,0.9486832980505138,0.9486832980505138,15
87,-0.6180496131132333,0.7492014008110326,0.9486832980505138,0.31622776601683794,14
88,0.9735274329197819,-0.9767662455077697,0.9486832980505138,-0.9486832980505138,12
89,0.35169237131984205,0.9613730927285294,-0.9486832980505138,-0.31622776601683794,1
90,0.8823084349505077,-0.339690019373023,0.9486832980505138,0.31622776601683794,14
91,2.0148946032734,1.0388297319194622,0.31622776601683794,0.31622776601683794,10
92,-2.242552764241429,-0.35768027327350727,0.31622776601683794,-0.31622776601683794,9
93,0.1884614813853523,-0.18101690546051738,0.31622776601683794,-0.31622776601683794,9
94,0.6202534589533397,-0.6025963672113981,0.9486832980505138,-0.9486832980505138,12
95,0.4733782457362943,0.5800002621548239,0.9486832980505138,-0.9486832980505138,12
96,0.6512012960016791,0.25685002028577597,0.9486832980505138,0.9486832980505138,15
97,-0.5939343515551623,0.829502453508342,0.9486832980505138,0.31622776601683794,14
98,0.05206836792165265,0.062253975154107855,0.31622776601683794,0.31622776601683794,10
99,1.551498203236121,-1.5569652876688658,0.31622776601683794,-0.31622776601683794,9
100,-0.9935626358050622,-0.2994128026848261,-0.9486832980505138,0.31622776601683794,2
101,1.9673623377813165,1.0294722804028196,0.31622776601683794,0.31622776601683794,10
102,0.9832850029238553,-0.2770678723091678,-0.9486832980505138,0.31622776601683794,2
103,-0.9712723134694207,0.3899717951679281,-0.9486832980505138,0.31622776601683794,2
104,-0.47068802855179914,0.4672613318601699,-0.9486832980505138,0.9486832980505138,3
105,0.31171386422892566,-0.9664780149747617,0.31622776601683794,0.9486832980505138,11
106,-0.28443648807615995,0.5457686817028186,0.9486832980505138,-0.9486832980505138,12
107,-0.3449374640226991,2.1394678938420313,0.31622776601683794,0.31622776601683794,10
108,0.48780489191175336,0.4953085428068106,0.31622776601683794,0.31622776601683794,10
109,-1.5902344961986645,-1.5836999216950034,0.31622776601683794,0.31622776601683794,10
110,0.4950137332908941,0.5601667393089527,0.9486832980505138,-0.9486832980505138,12
111,0.5107561439430035,0.23816473693147489,0.9486832980505138,0.9486832980505138,15
112,-0.25125819988026804,-1.0107081140839684,-0.31622776601683794,-0.9486832980505138,4
113,0.9543472694366872,-0.953823208965085,0.9486832980505138,-0.9486832980505138,12
114,0.20293535867993792,-0.918607406135705,0.9486832980505138,-0.31622776601683794,13
115,-0.9942233256886179,-0.3017176216174855,-0.9486832980505138,0.31622776601683794,2
116,-0.32733030484779246,0.5431737105294189,0.9486832980505138,-0.9486832980505138,12
117,2.2270890962648444,0.3592178343336798,-0.31622776601683794,0.31622776601683794,6
118,-0.9522365153016314,-0.947939534854381,-0.9486832980505138,-0.9486832980505138,0
119,-0.2706497245842327,0.9433461840181083,-0.9486832980505138,0.31622776601683794,2
120,-1.5587657095677376,-1.603050792931726,-0.31622776601683794,0.31622776601683794,6
121,-0.6163945678386349,-0.26398041260549837,-0.9486832980505138,-0.9486832980505138,0
122,0.6193519382857154,-0.7540314987759913,-0.9486832980505138,-0.31622776601683794,1
123,0.3240184298923306,-0.9432256722631173,0.31622776601683794,-0.9486832980505138,8
124,0.44192379347967725,0.4284627904015129,-0.9486832980505138,-0.9486832980505138,0
125,-1.5949502223292233,-1.5672223426265588,-0.31622776601683794,0.31622776601683794,6
126,-0.7682230637481882,-0.8651191474410966,-0.9486832980505138,-0.31622776601683794,1
127,-0.3422113948547111,2.2008965067193804,0.31622776601683794,0.31622776601683794,10
128,0.9253093857461735,-0.9319312174527459,0.9486832980505138,-0.9486832980505138,12
129,-0.4644924278149722,-0.47396952887693156,0.9486832980505138,0.9486832980505138,15
130,-0.5212945769947084,0.5327967286626316,-0.9486832980505138,-0.9486832980505138,0
131,-1.9250667123005007,-1.0165282108628997,-0.31622776601683794,-0.31622776601683794,5
132,-0.8103168429281981,-0.14606185236700753,0.9486832980505138,-0.9486832980505138,12
133,0.21928152134244283,-0.1990806418705249,0.31622776601683794,-0.31622776601683794,9
134,0.631753754393795,-0.6185337428299638,0.9486832980505138,-0.9486832980505138,12
135,-0.47522584572698984,0.5767115178171973,-0.9486832980505138,-0.9486832980505138,0
136,0.5989675717843035,0.24651850689660262,0.9486832980505138,0.9486832980505138,15
137,-0.12979064763763082,0.814011486577131,0.9486832980505138,0.9486832980505138,15
138,-0.9669121647923874,0.9622383920619029,-0.9486832980505138,0.9486832980505138,3
139,0.9643244444775125,-0.3210680120441771,0.31622776601683794,-0.9486832980505138,8
140,-0.9441872795611793,-0.31504375685680946,-0.9486832980505138,0.31622776601683794,2
141,0.7846144177718093,-0.5970973937064709,-0.31622776601683794,0.9486832980505138,7
142,0.3509377821974148,-2.1846961959790976,-0.31622776601683794,-0.31622776601683794,5
143,-0.9726148240147346,-0.9696167631809987,-0.9486832980505138,-0.9486832980505138,0
144,-0.28659929643532395,-0.9100734278790084,0.9486832980505138,0.31622776601683794,14
145,0.493576014854228,-0.5621011278686376,0.9486832980505138,0.9486832980505138,15
146,2.0255617460579267,1.0405069492769203,0.31622776601683794,0.31622776601683794,10
147,-0.341416070163176,2.176871687802338,0.31622776601683794,0.31622776601683794,10
148,0.9590764549178544,0.3377950096940255,0.9486832980505138,0.31622776601683794,14
149,0.37209245777083777,0.3497820113451866,-0.9486832980505138,-0.9486832980505138,0
150,1.5868308572578853,1.576028362063713,0.31622776601683794,-0.31622776601683794,9
151,0.08329138035834094,-1.1033982488940794,-0.9486832980505138,0.31622776601683794,2
152,0.3577363512064383,-2.242287039430539,-0.31622776601683794,-0.31622776601683794,5
153,0.9496919629068773,-0.32272017262704195,0.9486832980505138,-0.31622776601683794,13
154,1.5858175147682079,-1.5794436990614944,0.31622776601683794,-0.31622776601683794,9
155,-0.33067443928535284,0.9111384172658292,-0.31622776601683794,-0.9486832980505138,4
156,0.024325658002675665,1.014540815727675,0.9486832980505138,-0.31622776601683794,13
157,0.8533915800917308,0.5649962196871284,-0.31622776601683794,0.9486832980505138,7
158,-0.48654116598770525,-0.4550185673447258,-0.31622776601683794,-0.31622776601683794,5
159,0.9903106195216999,-0.35037417941207666,0.31622776601683794,-0.9486832980505138,8
160,1.5764921254448903,1.5852429781191406,0.31622776601683794,-0.31622776601683794,9
161,0.06334096694496555,-1.0766810839115142,-0.9486832980505138,0.31622776601683794,2
162,-0.10296492712521232,0.7151366582619756,0.9486832980505138,0.9486832980505138,15
163,-0.2778934681576374,0.9278436892018688,-0.31622776601683794,0.9486832980505138,7
164,0.9990790052588883,0.42812285286906165,-0.31622776601683794,-0.9486832980505138,4
165,0.9284547571991398,-0.32171753418711896,0.9486832980505138,0.31622776601683794,14
166,2.023947068162612,0.9930845347152316,0.31622776601683794,0.31622776601683794,10
167,0.8888003537686497,-0.34573934211620877,-0.9486832980505138,0.31622776601683794,2
168,0.31431499811230745,-0.9516587283512818,0.31622776601683794,-0.9486832980505138,8
169,0.3051905884392644,-0.9475852384231386,0.9486832980505138,-0.31622776601683794,13
170,-0.9170415788315508,-0.3270835946343176,-0.9486832980505138,0.31622776601683794,2
171,-1.0030464741316307,1.9791801212093498,0.31622776601683794,-0.31622776601683794,9
172,-2.1933864920609016,-0.3489082565287429,0.31622776601683794,-0.31622776601683794,9
173,0.26097032532553766,0.9292380881690199,0.31622776601683794,0.9486832980505138,11
174,0.6136538975125178,0.6249157575666111,-0.9486832980505138,-0.9486832980505138,0
175,0.5815178728308424,0.4739176670697523,0.9486832980505138,-0.9486832980505138,12
176,-0.7753767539184793,0.5669685987774811,0.31622776601683794,-0.9486832980505138,8
177,0.8844746021111929,0.5696967015521408,-0.31622776601683794,0.9486832980505138,7
178,-0.26297260302272796,0.2740656294442874,-0.31622776601683794,0.31622776601683794,6
179,0.9500023945406643,0.26560315034180826,-0.31622776601683794,-0.9486832980505138,4
180,0.3317822566147846,-0.8967113201727825,0.31622776601683794,0.9486832980505138,11
181,2.0119132577796215,1.041136913368938,0.31622776601683794,0.31622776601683794,10
182,0.6040093954919632,-0.7576058808345791,-0.9486832980505138,-0.31622776601683794,1
183,-0.38530084183119817,0.9677188147319059,-0.31622776601683794,0.9486832980505138,7
184,0.24860464497655696,-0.9147990364321567,0.9486832980505138,-0.31622776601683794,13
185,0.33886964144372245,0.8764384436040425,0.31622776601683794,-0.9486832980505138,8
186,-1.9877246470493248,-1.0014758576146183,-0.31622776601683794,-0.31622776601683794,5
187,-0.5446440335946048,-0.0595393691023135,0.9486832980505138,-0.9486832980505138,12
188,-0.9642419756265269,-0.36325166557045907,-0.9486832980505138,-0.31622776601683794,1
189,-0.9639675987899616,-0.28205189643717804,0.31622776601683794,0.9486832980505138,11
190,-0.5828253594610939,0.4714166318211213,-0.9486832980505138,-0.9486832980505138,0
191,0.6507285273664672,0.7608050693938619,0.9486832980505138,0.31622776601683794,14
192,0.12389363202700193,-0.7012739181821017,-0.9486832980505138,-0.9486832980505138,0
193,0.9502856476434163,-0.31992973641832634,0.9486832980505138,-0.31622776601683794,13
194,0.38185753670321887,-0.3858879924907971,0.9486832980505138,-0.9486832980505138,12
195,1.577769954554137,-1.5833213952217964,0.31622776601683794,0.31622776601683794,10
196,-0.32744402642446796,0.5692367842728746,0.9486832980505138,-0.9486832980505138,12
197,-0.14300544720151087,0.7047247450059457,0.9486832980505138,0.9486832980505138,15
198,-0.24612656443934008,0.9273029360480716,-0.31622776601683794,0.9486832980505138,7
199,-0.34564186132845487,-0.9308477789032329,0.9486832980505138,0.31622776601683794,14
200,0.9652876648857744,-0.30889907013993273,0.9486832980505138,0.31622776601683794,14
201,-1.0076969893426106,2.038116394694133,0.31622776601683794,-0.31622776601683794,9
202,-0.8131314998393517,-0.5644302851942375,0.31622776601683794,-0.9486832980505138,8
203,0.944803368737751,0.2809822808730985,0.9486832980505138,0.31622776601683794,14
204,-0.611292333043491,0.6281873116516202,-0.9486832980505138,0.9486832980505138,3
205,1.5807136440186829,-1.5823508302921638,0.31622776601683794,0.31622776601683794,10
206,1.05605610759972,-2.0435711256557485,-0.31622776601683794,0.31622776601683794,6
207,0.8650251891183318,0.12815072298069569,-0.9486832980505138,0.9486832980505138,3
208,0.9810245863808177,0.3669205406313071,0.9486832980505138,0.31622776601683794,14
209,0.9918899024604235,0.3701249245535326,-0.31622776601683794,-0.9486832980505138,4
210,-1.5701348697489443,1.5931789248917678,-0.31622776601683794,-0.31622776601683794,5
211,0.789609396388828,-0.6018084963830839,-0.31622776601683794,0.9486832980505138,7
212,-0.5578706500981628,0.9253535616804013,0.9486832980505138,0.31622776601683794,14
213,-0.2742441959960058,-0.9292592016696913,-0.31622776601683794,-0.9486832980505138,4
214,0.3510451174594524,0.9386633389569956,-0.9486832980505138,-0.31622776601683794,1
215,-1.5795939558749492,-1.580382242338334,-0.31622776601683794,0.31622776601683794,6
216,0.6904217494895759,0.787328846101194,0.9486832980505138,0.31622776601683794,14
217,-0.11876685805117204,0.8019427912836812,0.9486832980505138,0.9486832980505138,15
218,-0.9533928778730884,0.3001435837874096,-0.9486832980505138,0.31622776601683794,2
219,0.49304694993435383,0.5464926418276489,-0.9486832980505138,-0.9486832980505138,0
220,-0.31684357382873113,-0.9515539851936773,-0.31622776601683794,0.9486832980505138,7
221,-0.3246440468081834,0.7929778817625093,0.9486832980505138,-0.9486832980505138,12
222,-0.57058233179878,0.8116421888393093,0.9486832980505138,0.31622776601683794,14
223,0.92724787680959,0.9274597879240573,0.9486832980505138,0.9486832980505138,15
224,-0.34820579530662776,0.945523366370209,-0.9486832980505138,0.31622776601683794,2
225,-0.32229627616963596,-0.9292693125279946,-0.31622776601683794,0.9486832980505138,7
226,0.7986649458710107,-0.677546054128023,-0.31622776601683794,0.9486832980505138,7
227,0.8148490397053728,-0.40275749106828684,-0.9486832980505138,0.31622776601683794,2
228,-0.4621770382747364,-0.4605254609419015,-0.31622776601683794,-0.31622776601683794,5
229,0.3219296081297604,-0.9546608432669013,0.9486832980505138,-0.31622776601683794,13
230,-1.5825505740811678,-1.5795157550526155,-0.31622776601683794,0.31622776601683794,6
231,-0.8632833856773208,0.6857231714110563,0.31622776601683794,-0.9486832980505138,8
232,0.1505205641418253,-0.8653073187149765,-0.9486832980505138,-0.9486832980505138,0
233,-0.3650075355113937,0.3527775574757573,-0.31622776601683794,0.31622776601683794,6
234,-1.566718415912533,1.5792318929716018,-0.31622776601683794,0.31622776601683794,6
235,-0.5814649755748809,-0.475509083640895,-0.9486832980505138,0.9486832980505138,3
236,0.5826139935623695,0.8013417943889563,0.9486832980505138,0.31622776601683794,14
237,1.02580646587973,0.1719917895278243,-0.9486832980505138,0.9486832980505138,3
238,-0.9335659658669107,0.9292916504911761,-0.9486832980505138,0.9486832980505138,3
239,0.9822719805638352,0.35708152564081563,-0.31622776601683794,-0.9486832980505138,4
240,-1.5635739994274003,-1.5990841934226303,-0.31622776601683794,0.31622776601683794,6
241,-0.7963488294864416,0.6309795277511696,0.31622776601683794,-0.9486832980505138,8
242,0.6507103260646236,0.08639317396226093,-0.9486832980505138,0.9486832980505138,3
243,0.9305062661487582,0.2983566127536444,0.9486832980505138,0.31622776601683794,14
244,-0.4792016058352299,-0.9775916453027267,0.9486832980505138,0.31622776601683794,14
245,-0.5179123607497531,-0.5381642012119524,-0.9486832980505138,0.9486832980505138,3
246,0.48295673688582097,0.741976681964202,0.9486832980505138,0.31622776601683794,14
247,-0.5907907392080418,0.7727853231338685,0.9486832980505138,0.31622776601683794,14
248,-0.9479125214332524,0.9503649625689855,-0.9486832980505138,0.9486832980505138,3
249,-0.30073201440958197,0.9609871016840223,-0.9486832980505138,0.31622776601683794,2
250,-0.9309522304045037,-0.32273803023532,-0.9486832980505138,0.31622776601683794,2
251,1.0140566637235289,-1.993651568829178,-0.31622776601683794,0.31622776601683794,6
252,0.11194528290599626,-0.7383168163329423,-0.9486832980505138,-0.9486832980505138,0
253,0.9440533402604897,-0.9287059693592797,0.9486832980505138,-0.9486832980505138,12
254,0.962600503363642,-0.3670677264465718,0.31622776601683794,-0.9486832980505138,8
255,-1.5741354375718937,1.5877080578882936,-0.31622776601683794,-0.31622776601683794,5
256,1.0251912825071405,-0.11772883509329027,0.31622776601683794,0.9486832980505138,11
257,-0.9364107294550136,0.3212668354193205,0.9486832980505138,-0.31622776601683794,13
258,-0.9709496347767888,-0.962680577800517,-0.9486832980505138,-0.9486832980505138,0
259,1.5827030385811023,-1.5993120149492104,0.31622776601683794,-0.31622776601683794,9
260,-0.3188530045207546,0.9361152820491347,-0.31622776601683794,-0.9486832980505138,4
261,0.4908863044956467,0.7491151408068978,0.9486832980505138,0.31622776601683794,14
262,0.3445982992814053,-2.1353639896277263,-0.31622776601683794,-0.31622776601683794,5
263,-0.9290384112683143,-0.9145943389843804,-0.9486832980505138,-0.9486832980505138,0
264,-0.5514366476013728,-0.5531491131740318,0.9486832980505138,0.9486832980505138,15
265,1.5900317488721558,1.5716175068938307,0.31622776601683794,-0.31622776601683794,9
266,-0.05377433096456885,1.0794285687203666,0.9486832980505138,-0.31622776601683794,13
267,-0.13256735790320073,0.8606135002158457,0.9486832980505138,0.9486832980505138,15
268,0.9203476372654739,0.24244720259252678,0.9486832980505138,0.31622776601683794,14
269,0.6000408187237891,-0.5675809898286345,0.9486832980505138,-0.9486832980505138,12
270,-0.9175492982931567,0.3281874555920412,-0.9486832980505138,-0.31622776601683794,1
271,0.714052352956493,0.41807545000744784,0.9486832980505138,0.9486832980505138,15
272,-0.12826726388792203,0.7938514402404774,0.9486832980505138,0.9486832980505138,15
273,0.9784118371351249,0.39240140674182844,0.9486832980505138,0.31622776601683794,14
274,0.9623353744567091,-0.3415274745585352,0.31622776601683794,-0.9486832980505138,8
275,1.5894024915551863,-1.5722030533337135,0.31622776601683794,0.31622776601683794,10
276,-2.0325303381866364,-1.0345367138465669,-0.31622776601683794,-0.31622776601683794,5
277,-0.2651665824931383,-1.0064643761967007,-0.31622776601683794,-0.9486832980505138,4
278,0.31919255268347496,-0.9513368021250871,0.31622776601683794,-0.9486832980505138,8
279,-1.585117325076268,-1.590491554383274,0.31622776601683794,0.31622776601683794,10
280,0.9716913692079607,0.30732032622721156,0.9486832980505138,-0.31622776601683794,13
281,-0.737613142584197,0.5608024138930379,0.31622776601683794,-0.9486832980505138,8
282,0.8513896532830016,0.5577498938986932,-0.31622776601683794,0.9486832980505138,7
283,-0.9541887594517334,0.9523069144220362,-0.9486832980505138,0.9486832980505138,3
284,-0.5241123736836315,0.5105185787821769,-0.9486832980505138,0.9486832980505138,3
285,1.5876541111900335,-1.5745595597246265,0.31622776601683794,0.31622776601683794,10
286,-0.5403009460357362,-0.8112796240297491,-0.9486832980505138,-0.31622776601683794,1
287,-0.6621313289108641,-0.1273631068024872,0.9486832980505138,-0.9486832980505138,12
288,-0.305954695617117,-0.3258003747466737,-0.31622776601683794,-0.31622776601683794,5
289,0.4626639917406684,-0.4648684328370383,0.9486832980505138,-0.9486832980505138,12
290,0.4945685096509894,-0.5600111009570511,0.9486832980505138,0.9486832980505138,15
291,-1.0067733762828288,1.9820719545351948,0.31622776601683794,-0.31622776601683794,9
292,-0.6105120080929756,-0.08256788367443468,0.9486832980505138,-0.9486832980505138,12
293,-0.32932590463613254,-0.9519877267653688,-0.31622776601683794,-0.9486832980505138,4
294,0.23989056324744795,0.893888013314536,-0.9486832980505138,-0.31622776601683794,1
295,-0.9638682239451811,-0.31157338300309007,-0.9486832980505138,0.31622776601683794,2
296,1.0523123778859838,0.02173547286521904,0.31622776601683794,0.9486832980505138,11
297,0.35850331996445706,-2.221304079254107,-0.31622776601683794,-0.31622776601683794,5
298,-0.22295225584081385,-0.21057031802539333,-0.31622776601683794,-0.31622776601683794,5
299,1.5627150005484307,1.5544533727072631,-0.31622776601683794,-0.31622776601683794,5
300,0.9487775377033085,-0.31368541641427816,0.9486832980505138,0.31622776601683794,14
301,0.5146814876509872,0.8205063766670397,0.9486832980505138,0.31622776601683794,14
302,-0.8628450032016801,-0.13717727006075164,0.9486832980505138,-0.9486832980505138,12
303,0.9334707357204717,0.9331660717877059,0.9486832980505138,0.9486832980505138,15
304,0.3477086219378171,-0.9512189148287843,0.9486832980505138,-0.31622776601683794,13
305,-1.0055419891289321,-0.2993635474355148,-0.9486832980505138,0.31622776601683794,2
306,0.939094439085248,0.02657108600213276,0.31622776601683794,0.9486832980505138,11
307,-2.2547336597907073,-0.3548494015576069,0.31622776601683794,-0.31622776601683794,9
308,-0.45618282734407267,-0.9877850938205065,-0.31622776601683794,-0.9486832980505138,4
309,-1.581894813361536,-1.5915093069083592,0.31622776601683794,0.31622776601683794,10
310,-0.3319993396138001,0.9070906240218027,-0.31622776601683794,-0.9486832980505138,4
311,-0.6255765973972346,-0.7533484017165362,-0.9486832980505138,-0.31622776601683794,1
312,-0.2639626669773593,-0.9838299105788124,-0.31622776601683794,-0.9486832980505138,4
313,0.34405889761533576,-0.9610836663486549,0.31622776601683794,-0.9486832980505138,8
314,1.5505797730104436,-1.5557307247199696,0.31622776601683794,-0.31622776601683794,9
315,-1.5714242411743893,-1.5904101788407887,-0.31622776601683794,0.31622776601683794,6
316,0.051086057371984156,0.906076501910883,0.9486832980505138,-0.31622776601683794,13
317,-2.2635739186455606,-0.3634198341188709,0.31622776601683794,-0.31622776601683794,9
318,0.920911884048315,-0.9062962850937538,0.9486832980505138,-0.9486832980505138,12
319,0.9546331494138216,0.3458741596067794,-0.31622776601683794,-0.9486832980505138,4
320,0.5494442334875688,-0.5070698707273315,0.9486832980505138,0.9486832980505138,15
321,0.0881105319795587,-1.0311977134289447,-0.9486832980505138,0.31622776601683794,2
322,-1.0144366122769737,0.2585427525301211,0.9486832980505138,-0.31622776601683794,13
323,0.9405407547410682,-0.9215893695538501,0.9486832980505138,-0.9486832980505138,12
324,0.3629510331644637,0.959779884731791,-0.9486832980505138,-0.31622776601683794,1
325,0.94319436344958,0.3185450468122376,0.9486832980505138,-0.31622776601683794,13
326,-0.636606133669096,-0.8055200493744609,-0.9486832980505138,-0.31622776601683794,1
327,0.2522498074823592,1.051189812344762,0.31622776601683794,0.9486832980505138,11
328,-0.940241550394628,0.2793521539061903,-0.9486832980505138,0.31622776601683794,2
329,0.5509791090964161,0.5553457573275096,-0.9486832980505138,-0.9486832980505138,0
330,-0.549587485720027,-0.5041381907181781,-0.9486832980505138,0.9486832980505138,3
331,0.3482898017454683,-0.6426451462726587,-0.9486832980505138,0.9486832980505138,3
332,-0.6037683951317053,0.7476217200918885,0.9486832980505138,0.31622776601683794,14
333,-0.9235431140341513,-0.23884244101525587,-0.9486832980505138,-0.31622776601683794,1
